NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,DS_TIPO_LOCAL,NR_LATITUDE,NR_LONGITUDE,QT_ELEITORES,QT_SECOES
BELO HORIZONTE,39,1171,ESCOLA MUNICIPAL MINERVINA AUGUSTA,"RUA DAVID CANABARRO, 18, CAMPO ALEGRE",CAMPO ALEGRE,Convencional,-19.8298187,-43.9470597,4414,10
BELO HORIZONTE,39,1201,ESCOLA ESTADUAL PROF. BOLIVAR FREITAS,"RUA JOSE PINTO MOURA, 395, JARDIM GUANABARA",JARDIM GUANABARA,Convencional,-19.825273,-43.936755,9676,21
BELO HORIZONTE,39,1252,ESCOLA ESTADUAL PASCHOAL COMANDUCCI,"RUA JOÃO NASCIMENTO PIRES, 240, JACQUELINE",JACQUELINE,Convencional,-19.8021626,-43.9357824,8001,19
BELO HORIZONTE,39,1260,ESCOLA ESTADUAL PROFESSORA MARIA COUTINHO,"RUA LUIS GONZAGA DE SOUZA, 75, JACQUELINE",JACQUELINE,Convencional,-19.804622,-43.9433484,6355,13
BELO HORIZONTE,39,1279,ESCOLA ESTADUAL PROFESSORA INES GERALDA DE OLIVEIRA,"RUA MARIA MARTINS, 550, CELESTINO",CELESTINO,Convencional,-19.8155987,-43.9413131,7372,15
BELO HORIZONTE,39,1333,ESCOLA MUNICIPAL DES. LORETO RIBEIRO DE ABREU,"RUA MARCOS DONATO DE LIMA,  S/N, RIBEIRO DE ABREU",RIBEIRO DE ABREU,Convencional,-19.8191929,-43.9024783,1221,3
BELO HORIZONTE,39,1350,ESCOLA ESTADUAL MARGARIDA DE MELO PRADO,"RUA JOAQUIM DE ABREU, 50, MONTE AZUL",MONTE AZUL,Convencional,-19.817683,-43.8926109,3090,7
BELO HORIZONTE,39,1481,ESCOLA ESTADUAL CARLOS DRUMMOND DE ANDRADE,"RUA PROFESSORA GABRIELA VARELA, 360, FLORAMAR",FLORAMAR,Convencional,-19.8325254,-43.930815,9597,20
BELO HORIZONTE,39,1490,ESCOLA MUNICIPAL HILDA RABELO MATTA,"RUA JOVENTINA DA ROCHA, 72, HELIÓPOLIS",HELIÓPOLIS,Convencional,-19.8449609,-43.9342526,5065,14
BELO HORIZONTE,39,1503,ESCOLA MUNICIPAL TRISTÃO DA CUNHA,"RUA DR. JOSE FEROLLA, 80, PLANALTO",PLANALTO,Convencional,-19.8378216,-43.9428965,5812,13
BELO HORIZONTE,39,1511,ESCOLA MUNICIPAL LIDIA ANGELICA,"RUA CORONEL INDIO DO BRASIL, 164, ITAPOÃ",ITAPOÃ,Convencional,-19.8383996,-43.958122,5285,14
BELO HORIZONTE,39,1520,ESCOLA ESTADUAL TRES PODERES,"AV. PORTUGAL, 4095, ITAPOÃ",ITAPOÃ,Convencional,-19.8422633,-43.9634754,6748,14
BELO HORIZONTE,39,1554,ESCOLA ESTADUAL MARIA LUIZA DE MIRANDA BASTOS,"RUA SÃO JOSE DO JACURI, 60, PLANALTO",PLANALTO,Convencional,-19.8361726,-43.9516187,6079,13
BELO HORIZONTE,39,1570,ESCOLA MUNICIPAL FRANCISCO DE MAGALHÃES GOMES,"RUA DOS MAMOEIROS, 98, VILA CLÓRIS",VILA CLÓRIS,Convencional,-19.8214473,-43.9500892,4072,9
BELO HORIZONTE,39,1589,ESCOLA MUNICIPAL JARDIM FELICIDADE,"RUA EXPEDICIONÁRIO JÉSUS RAMOS, 250, JARDIM FELICIDADE",JARDIM FELICIDADE,Convencional,-19.8243715,-43.9307499,1995,5
BELO HORIZONTE,39,1597,ESCOLA MUNICIPAL JOSÉ MARIA DOS MARES GUIA,"RUA BENEDITINOS, 180, HELIÓPOLIS",HELIÓPOLIS,Convencional,-19.843314,-43.941896,3130,7
BELO HORIZONTE,39,1619,ESCOLA MUNICIPAL PROFESSOR DANIEL ALVARENGA,"RUA COQUILHO, 10, JACQUELINE",JACQUELINE,Convencional,-19.804917,-43.927303,2392,5
BELO HORIZONTE,39,1627,ESCOLA MUNICIPAL FLORESTAN FERNANDES,"RUA PAU FERRO, 360, SOLIMÕES",SOLIMÕES,Convencional,-19.8213552,-43.9246095,1160,3
BELO HORIZONTE,39,1635,ESCOLA MUNICIPAL SÉRGIO MIRANDA,"RUA MINISTRO OSVALDO ARANHA, 345, TUPI",TUPI,Convencional,-19.8306722,-43.9137666,1733,4
BELO HORIZONTE,39,1643,ESCOLA MUNICIPAL ACADÊMICO VIVALDI MOREIRA,"RUA AGENOR DE PAULA ESTRELA, 380",JACQUELINE,Convencional,-19.8054495,-43.940089,1649,4
BELO HORIZONTE,39,1651,FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA - FAJE,"AV. DR. CRISTIANO GUIMARÃES, 2127",PLANALTO,Convencional,-19.8386566,-43.9524036,790,2
BETIM,316,1031,ESCOLA ESTADUAL DR. RENATO AZEREDO,"RUA CONTAGEM, 579",BETIM INDUSTRIAL,Convencional,-19.9614359,-44.1680833,3502,12
BETIM,316,1040,ESCOLA MUNICIPAL ANTONIO HONORIO DA SILVA,ESTRADA SERRA NEGRA,LIBERATOS,Convencional,-19.9139645,-44.2193187,292,1
BETIM,316,1066,ESCOLA MUNICIPAL ISAURA COELHO,"RUA DOM AFONSO HENRIQUE, 280",JARDIM DAS ALTEROSAS 1ª SEÇÃO,Convencional,-19.9503315,-44.1594,5055,16
BETIM,316,1074,ESCOLA MUNICIPAL MARIA CRISTINA,"RUA VILA RICA, 466",LARANJEIRAS,Convencional,-19.9430306,-44.1250424,4131,13
BETIM,316,1104,ESCOLA MUNICIPAL SEBASTIANA DINIZ DE MATOS CARDOSO,"RUA JOSE NONATO DINIZ, 61",IMBIRUÇU,Convencional,-19.9463523,-44.1089344,1234,7
BETIM,316,1120,ESCOLA MUNICIPAL SEBASTIAO FERREIRA DE OLIVEIRA,"RUA ARTUR RABELO, 136",PARQUE DAS INDÚSTRIAS,Convencional,-19.9557393,-44.1763626,2232,7
BETIM,316,1139,ESCOLA MUNICIPAL MARCILIO MELO REZENDE,"CAMINHO DE SANTA QUITERIA, 35 (AVENIDA VARZEA DAS FLORES, 850)",VARGEM DAS FLORES,Convencional,-19.9192041,-44.1732853,597,2
BETIM,316,1147,ESCOLA MUNICIPAL WALDEMAR D'LUZ GONCALVES,"RUA PASSA TEMPO, 886",VILA CRISTINA,Convencional,-19.9335069,-44.1346201,4222,14
BETIM,316,1171,ESCOLA ESTADUAL CANDIDO PORTINARI,"AVENIDA TAPAJOS, 4590",NOVA BADEN,Convencional,-19.9496442,-44.1394798,3516,11
BETIM,316,1180,ESCOLA ESTADUAL CECILIA MEIRELLES,"RUA CARAJAS, 44",LARANJEIRAS,Convencional,-19.9444546,-44.1321885,4109,13
BETIM,316,1201,ESCOLA MUNICIPAL TITO FLAVIUS LIMA DE ANDRADE,"RUA AÇUCENA, 444",DUQUE DE CAXIAS,Convencional,-19.9371189,-44.1566578,4458,14
BETIM,316,1210,ESCOLA MUNICIPAL MARIA DE LOURDES OLIVEIRA,"AVENIDA RIO NEGRO, 1213",LARANJEIRAS,Convencional,-19.948124,-44.131564,1472,5
BETIM,316,1228,ESCOLA ESTADUAL DO BAIRRO SAO CAETANO,"AVENIDA SAO CAETANO, 300",SAO CAETANO,Convencional,-19.9385248,-44.1117964,5013,16
BETIM,316,1236,ESCOLA MUNICIPAL ISRAEL JOSE CARLOS,"AVENIDA NOVA YORK, 341",CAPELINHA,Convencional,-19.9414839,-44.1060198,4348,14
BETIM,316,1252,ESCOLA MUNICIPAL MARIA DA CONCEICAO BRITO,"RUA VISCONDE ITABORAÍ, 101",SÃO CRISTÓVÃO,Convencional,-19.9421619,-44.1167442,1671,6
BETIM,316,1260,ESCOLA ESTADUAL PROFESSOR OSVALDO RESENDE FRANCO,"PRAÇA BOM PASTOR, 300",DOM BOSCO,Convencional,-19.956459,-44.1577571,3957,12
BETIM,316,1287,ESCOLA MUNICIPAL OLIMPIA MARIA DA GLORIA,"RUA CAMELIA, 1080",JARDIM DAS ALTEROSAS 2ª SEÇÃO,Convencional,-19.9487403,-44.1695427,5580,17
BETIM,316,1295,ESCOLA MUNICIPAL ARTHUR TRINDADE,"RUA PARANA, 69",VILA UNIVERSAL,Convencional,-19.9340327,-44.1101781,2615,9
BETIM,316,1309,ESCOLA ESTADUAL JOAO GUIMARAES ROSA,"AVENIDA SYCABA, 1200",ICAIVERA,Convencional,-19.8586704,-44.1522044,5676,18
BETIM,316,1325,ESCOLA MUNICIPAL DO BAIRRO SAO CRISTOVAO,"RUA LIMA DUARTE, 201",SÃO CRISTÓVÃO,Convencional,-19.940174,-44.1191436,1792,6
BETIM,316,1333,ESCOLA MUNICIPAL OSORIO ALEIXO DA SILVA,"RUA A, 505",GRANJA VERDE,Convencional,-19.929805,-44.104178,3482,11
BETIM,316,1341,ESCOLA MUNICIPAL ABILIO GOMES DA COSTA,"RUA JOSE QUIRINO COSTA, 120",IMBIRUÇU,Convencional,-19.9429462,-44.1117837,3992,14
BETIM,316,1350,ESCOLA MUNICIPAL JOSE MIRANDA SOBRINHO,"RUA VERA CRUZ, 310",JARDIM DAS ALTEROSAS 1ª SEÇÃO,Convencional,-19.949634,-44.1552274,4327,14
BETIM,316,1368,ESCOLA MUNICIPAL FAUSTO FIGUEIREDO OLIVEIRA,"RUA PIRACICABA, 45",SENHORA DE FATIMA,Convencional,-19.9402306,-44.1743624,5280,17
BETIM,316,1406,ESCOLA MUNICIPAL EDMEIA DUARTE DE OLIVEIRA BRAGA,"RUA RECIFE, 374",NITEROI,Convencional,-19.9491083,-44.1764386,5970,18
BETIM,316,1414,ESCOLA MUNICIPAL MARIA DA PENHA DOS SANTOS ALMEIDA,"AVENIDA BELO HORIZONTE ,100",CRUZEIRO DO SUL,Convencional,-19.9292352,-44.1672619,4939,15
BETIM,316,1430,ESCOLA ESTADUAL CARLOS DRUMOND DE ANDRADE,"RUA PATROCINIO, 630",VILA CRISTINA,Convencional,-19.9351017,-44.1400866,4264,14
BETIM,316,1457,ESCOLA MUNICIPAL MARIA ELENA DA CUNHA BRAZ,"RUA EIRUSSU, 75",ICAIVERA,Convencional,-19.8643025,-44.1572248,2292,7
BETIM,316,1465,ESCOLA MUNICIPAL FLORESTAN FERNANDES,"RUA CHUVA DE OURO, 90",JARDIM DAS ALTEROSAS 2ª SEÇÃO,Convencional,-19.9420369,-44.1633867,4354,14
BETIM,316,1481,ESCOLA MUNICIPAL MARIA ARACELIA ALVES,"RUA DA DIVISA, 90",CJ. H. JALILA CONCEIÇÃO PEDROSA (V FLORES),Convencional,-19.9268627,-44.1741034,3915,12
BETIM,316,1490,ESCOLA MUNICIPAL GEFERSON VENTURA DE SOUZA,"RUA BAHIA, 174",VILA UNIVERSAL,Convencional,-19.9323268,-44.10912,513,2
BETIM,316,1503,ESCOLA ESTADUAL ESTUDANTE LIVIA MARA DE CASTRO,"RUA SIMONESIA, 255",SAO LUIZ,Convencional,-19.9307921,-44.1259724,2982,10
BETIM,316,1511,ESCOLA MUNICIPAL RITA MARIA DA SILVA - TIA RITINHA,"RUA QUATORZE, 04",PARQUE DAS ACÁCIAS,Convencional,-19.9390807,-44.1264709,2910,9
BETIM,316,1520,ESCOLA MUNICIPAL PREFEITO ALCIDES BRAZ,"RUA GOVERNADOR VALADARES, 402",SANTO AFONSO,Convencional,-19.9086886,-44.2804532,1014,4
BETIM,316,1538,ESCOLA MUNICIPAL MARIA JOSE CAMPOS,"RUA MARACA, 600",NOVO HORIZONTE,Convencional,-19.9487813,-44.2049773,3198,11
BETIM,316,1546,ESCOLA MUNICIPAL ANA CANDIDA DE JESUS,"RUA PEDRO RODRIGUES LARANJEIRAS, 105",ESPIRITO SANTO,Convencional,-19.9500097,-44.1873558,3132,10
BETIM,316,1554,ESCOLA MUNICIPAL BARAO DO RIO BRANCO,"ESMERALDAS, S/N",VIANOPOLIS,Convencional,-19.9428839,-44.2702204,2662,9
BETIM,316,1562,ESCOLA MUNICIPAL LUCIA FARAGE FREITAS GUMIERO,"RUA SAO JOSE DOS CAMPOS, 90",RESIDENCIAL TAQUARIL,Convencional,-19.9298688,-44.2037353,5229,16
BETIM,316,1570,ESCOLA ESTADUAL DEPUTADO SIMAO DA CUNHA,"RUA DIAMANTINA, 230",CJ. H. HOMERO GILSEPE LAZZAROTTI,Convencional,-19.9305435,-44.1895839,5678,18
BETIM,316,1589,ESCOLA MUNICIPAL MARIO MARCOS CORDEIRO TUPYNAMBA,"AVENIDA HIBISCO, 125",ALTO DAS FLORES,Convencional,-19.9325127,-44.1859102,4388,14
BETIM,316,1597,ESCOLA MUNICIPAL ANTONIO TEREZA DOS SANTOS,"RUA MINAS GERAIS, 170",SENHORA DAS GRAÇAS,Convencional,-19.9417058,-44.1934279,3877,12
BETIM,316,1600,ESCOLA MUNICIPAL JORGE AFONSO DEFENSOR,"RUA MONTES CLAROS, 351",MARIMBA,Convencional,-19.9205157,-44.2739001,3662,13
BETIM,316,1619,ESCOLA ESTADUAL JUSCELINO KUBITSCHEK DE OLIVEIRA,"RUA CICERO RABELO VASCONCELOS, 410",CJ. H. OLIMPIA BUENO FRANCO,Convencional,-19.9425525,-44.1861326,4091,13
BETIM,316,1627,ESCOLA ESTADUAL SARAH KUBITSCHEK,"RUA ANTONIO PIO CARDOSO, 375",SENHORA DAS GRAÇAS,Convencional,-19.9430365,-44.2003826,4123,13
BETIM,316,1635,ESCOLA MUNICIPAL ALAIR FERREIRA DE SOUZA,"RUA  PRINCIPAL, 419",PIMENTAS,Convencional,-19.9290398,-44.2945039,355,2
BETIM,316,1643,CRECHE JOSE ALVES PINTO,RUA PAULO MARCSON RESENDE 156,CJ. H. OLIMPIA BUENO FRANCO,Convencional,-19.943136,-44.1816049,1309,5
BETIM,316,1651,ESCOLA MUNICIPAL JOSEFINA MACEDO GONTIJO,"RUA ALCIDES INACIO DA SILVA, 220",INGá ALTO,Convencional,-19.9505566,-44.1962322,4308,14
BETIM,316,1660,ESCOLA MUNICIPAL GILBERTO ALVES DA SILVA,"AVENIDA DAS ORQUIDEAS, 263",JARDIM DAS ALTEROSAS 2ª SEÇÃO,Convencional,-19.934067,-44.1689409,1435,5
BETIM,316,1678,ESCOLA MUNICIPAL JOAO BATISTA MACHADO DE BRITO,"RUA SANTANA DO CAPIVARI, 280",DOM BOSCO,Convencional,-19.9546694,-44.1558888,628,2
BETIM,316,1686,ANEXO DO TEMPLO DA IGREJA DE DEUS PENTECOSTAL DO BRASIL,"RUA DOUTOR MAURICIO SALIBA, 47",PINGO DAGUA,Convencional,-19.9775235,-44.2324806,260,1
BETIM,316,1694,CRECHE EMÍLIO MAFIA GOMES,"RUA PATROCÍNIO, 312",BOM RETIRO,Convencional,-19.931076,-44.1887976,713,3
BETIM,316,1708,CRECHE SILVANA RODRIGUES PEDROSA,"RUA DAS BROMÉLIAS, 400",CJ. H. JALILA CONCEIÇÃO PEDROSA (V FLORES),Convencional,-19.9272806,-44.1743955,210,1
BETIM,316,1716,COLÉGIO SANTIAGO,"RUA RIO GRANDE DO SUL, 863",ESPIRITO SANTO,Convencional,-19.9471256,-44.184446,525,2
BETIM,316,1724,ESCOLA ESTADUAL VINICIUS DE MORAES,"RUA CAMÉLIA, 1070",JARDIM DAS ALTEROSAS 2ª SEÇÃO,Convencional,-19.9482611,-44.1693106,505,2
BETIM,316,1732,ESCOLA ESTADUAL NASCIMENTO NUNES LEAL,"RUA DAS MERCÊS, 77",MARIMBA,Convencional,-19.9187614,-44.2733081,477,2
BETIM,316,1740,ESCOLA MUNICIPAL DESEMBARGADOR SOUZA LIMA,"RODOVIA MG-050, KM 07",ACUDE,Convencional,-19.9456097,-44.2332954,216,1
BETIM,316,1759,CRECHE FUNDAÇÃO OASIS,"RUA JOÃO DA SILVA EVANGELISTA, 153",RESIDENCIAL TAQUARIL,Convencional,-19.9323057,-44.2058481,215,1
BETIM,316,1767,ESCOLA MUNICIPAL PROFESSOR KÁSSIO VINÍCIUS CASTRO GOMES,"RUA ELI JOSÉ DA CUNHA, 49",VILA CRISTINA,Convencional,-19.9411236,-44.1422235,87,1
BETIM,316,1775,PONTIFÍCIA UNIVERSIDADE CATÓLICA (PUC) - BETIM,"AV. ARTUR DA SILVA BERNARDES, 220",INGÁ,Convencional,-19.9545326,-44.1990654,151,1
BETIM,319,1015,ESCOLA MUNICIPAL ADELINA MESQUITA JANUZZI,RUA PORTO SEGURO - 71,CAMPOS ELÍSEOS,Convencional,-19.9801686,-44.14348,3753,11
BETIM,319,1023,ESCOLA MUNICIPAL ALICE PINHEIRO DE ARAÚJO,RUA ALICE GOMES TEIXEIRA - 225,SANTA CRUZ (PTB),Convencional,-19.9586174,-44.1391459,1673,6
BETIM,319,1031,ESCOLA MUNICIPAL ARISTIDES JOSÉ DA SILVA,RUA CAMBUCI - 29,SANTO ANTÔNIO,Convencional,-19.9488589,-44.1110134,4316,16
BETIM,319,1040,ESCOLA ESTADUAL DO BAIRRO AMAZONAS,RUA DOUTOR ORESTES DINIZ - 43,AMAZONAS,Convencional,-19.9439058,-44.1008215,5351,16
BETIM,319,1058,ESCOLA MUNICIPAL BENTO MACHADO RIBEIRO,RUA ARATICUM - 100,SANTO ANTÔNIO,Convencional,-19.9539122,-44.1059595,2007,7
BETIM,319,1066,ESCOLA MUNICIPAL BELIZÁRIO FERREIRA CAMINHAS,AVENIDA CAMPO FLORIDO - 888,JARDIM TERESÓPOLIS,Convencional,-19.9491915,-44.1239126,2458,10
BETIM,319,1074,ESCOLA MUNICIPAL CARMELITA CATARINA DA MATA,ALAMEDA DAS AROEIRAS - 111,CASA AMARELA,Convencional,-20.0136163,-44.2223331,318,1
BETIM,319,1082,ESCOLA MUNICIPAL ADELINA GONÇALVES CAMPOS,AVENIDA ANTÔNIO CARLOS - 60,VILA RECREIO - TEREZOPOLIS,Convencional,-19.9546853,-44.12163,2087,9
BETIM,319,1090,ESCOLA ESTADUAL PROFESSORA VERA MARIA REZENDE,RUA PORANGABA - 700,CRUZEIRO,Convencional,-19.9817792,-44.1480313,4687,14
BETIM,319,1104,ESCOLA ESTADUAL ANTÔNIO AUGUSTO RIBEIRO,AVENIDA RAIMUNDO MARÇAL DE MELO - 450,PAULO CAMILO,Convencional,-19.961318,-44.1320929,3077,10
BETIM,319,1112,ASSOCIAÇÃO DE BAIRROS,RUA UM - 130,RIACHO III,Convencional,-19.9475818,-44.073711,196,1
BETIM,319,1120,ESCOLA MUNICIPAL PRESIDENTE RAUL SOARES,RUA JOSÉ TEIXEIRA DE OLIVEIRA - 585,SANTA CRUZ (PTB),Convencional,-19.9575281,-44.1431642,2869,12
BETIM,319,1139,ESCOLA MUNICIPAL MARIA MOURICI GRANIERI,RUA JOSÉ MARTINIANO DE SOUZA - 250,GUANABARA,Convencional,-19.9669882,-44.1359193,4116,13
BETIM,319,1147,ESCOLA MUNICIPAL FRANCISCO DE SALES BARBOSA,RUA PRINCESA IZABEL - 246,ALVORADA,Convencional,-19.9401192,-44.0969595,3146,10
BETIM,319,1155,ESCOLA ESTADUAL SENADOR TEOTÔNIO VILELA,RUA BELO HORIZONTE - 475,JARDIM TERESÓPOLIS,Convencional,-19.9509491,-44.1204422,3965,13
BETIM,319,1163,ESCOLA MUNICIPAL VALÉRIO FERREIRA PALHARES,RUA ISRAEL - 75,PETROVALE,Convencional,-19.9973341,-44.1143965,4717,15
BETIM,319,1171,ESCOLA MUNICIPAL GERALDO JORGE MEIRA,ALAMEDA DAS MANGUEIRAS - 260,PARQUE IPIRANGA,Convencional,-20.0197339,-44.213137,489,2
BETIM,319,1180,ESCOLA MUNICIPAL FREI  EDGARD GROOT,RUA GERALDO JOSÉ VIEIRA - 21,CITROLÂNDIA,Convencional,-20.027306,-44.2281058,4582,14
BETIM,319,1198,ESCOLA MUNICIPAL GINO JOSÉ DE SOUZA,RUA AMOREIRAS - 176,SÃO JOÃO,Convencional,-19.9751527,-44.163297,5180,15
BETIM,319,1201,COLÉGIO TIRADENTES DA PMMG - UNIDADE BETIM,RUA DE SÍRIUS - 909,CIDADE VERDE,Convencional,-19.9870676,-44.1937307,3283,10
BETIM,319,1210,ESCOLA MUNICIPAL FREI ROGATO,RUA ANA NERI - 399/400,COLÔNIA SANTA IZABEL,Convencional,-20.0409146,-44.2188495,2025,7
BETIM,319,1228,ESCOLA MUNICIPAL JOSÉ SALUSTIANO LARA,AVENIDA DOUTOR DAISAKU IKEDA - 901,BANDEIRINHAS,Convencional,-20.0010676,-44.173659,4309,13
BETIM,319,1236,COLÉGIO BATISTA MINEIRO - UNIDADE BETIM,RUA ARIOVALDO LUCIANO DO PINHO - 250,PETRÓPOLIS,Convencional,-19.9707239,-44.180159,4656,15
BETIM,319,1244,ESCOLA MUNICIPAL PAULO MONTEIRO LARA,ESTRADA DA CHARNECA - ZONA RURAL,AROEIRAS,Convencional,-19.9945157,-44.238076,271,3
BETIM,319,1252,ESCOLA ESTADUAL DOUTOR ORESTES DINIZ,RUA ANTÔNIO LUIZ DRUMOND - 200,CITROLÂNDIA,Convencional,-20.0248134,-44.2254628,3702,12
BETIM,319,1260,EDUCAÇÃO INFANTIL SANTA CECÍLIA,RUA MIGUEL PEREIRA - 110,COLÔNIA SANTA IZABEL,Convencional,-20.0397503,-44.2174438,926,3
BETIM,319,1279,ESCOLA ESTADUAL PROFESSORA LOURDES BERNADETE SILVA,RUA BELO HORIZONTE - 535,JARDIM TERESÓPOLIS,Convencional,-19.9512442,-44.1202207,3646,12
BETIM,319,1287,ESCOLA ESTADUAL GRAMONT ALVES GONTIJO,RUA HUMBERTO CAMPOS - 260,SÃO SALVADOR,Convencional,-20.0216178,-44.2345275,2479,8
BETIM,319,1295,CASA DE SAÚDE SANTA IZABEL,RUA OLAVO BILAC - 113,COLÔNIA SANTA IZABEL,Convencional,-20.038721,-44.221522,225,1
BETIM,319,1309,ESCOLA ESTADUAL PROFESSOR CARLOS LÚCIO DE ASSIS,RUA VALPARAÍSO - 50,PETRÓPOLIS,Convencional,-19.970849,-44.1766796,2574,8
BETIM,319,1317,ESCOLA MUNICIPAL EDIR TEREZINHA DE ALMEIDA FAGUNDES,RUA MUÇAMBEIRO - 180,GUANABARA,Convencional,-19.9702172,-44.1407315,3547,11
BETIM,319,1325,ESCOLA MUNICIPAL VEREADOR RAFAEL BARBIZAN,RUA ANTÔNIO LOURETO FLÔRES - 32,SÃO SALVADOR,Convencional,-20.0212566,-44.2296559,1702,5
BETIM,319,1368,CENTRO INFANTIL MUNICIPAL TIA DULCE,RUA AUGUSTO SEVERO - 212,JARDIM TERESÓPOLIS,Convencional,-19.9500729,-44.1203672,1227,4
BETIM,319,1376,ESCOLA MUNICIPAL JOSÉ VILAÇA GUIMARÃES,RUA UM - 30 (ESQUINA COM RUA AMOREIRA / 32641416),CITROLÂNDIA,Convencional,-20.0301568,-44.2183107,1403,5
BETIM,319,1384,CENTRO EDUCACIONAL TECNICO DE ARTES PROFISSIONAIS-CETAP,RUA DOUTOR SILVIO LOBO 123,ANGOLA,Convencional,-19.9604692,-44.2031988,3518,12
BETIM,319,1392,ESCOLA ESTADUAL AMELIA SANTANA BARBOSA,RUA VIRIATO ALEXANDRINO DE MELO 240,GUARUJÁ,Convencional,-19.963415,-44.207329,2915,9
BETIM,319,1406,ESCOLA ESTADUAL NEWTON AMARAL,AVENIDA AMAZONAS 4235,CACHOEIRA,Convencional,-19.9569383,-44.2238245,2873,10
BETIM,319,1414,ESCOLA ESTADUAL CONSELHEIRO AFONSO PENA,RUA RIO DE JANEIRO 47,BRASILEIA,Convencional,-19.9703379,-44.2028907,2484,9
BETIM,319,1430,ESCOLA MUNICIPAL ANTONIO D'ASSIS MARTINS,"RUA ANTONIO MONTEIRO LARA, S/N",CENTRO,Convencional,-19.9677743,-44.19528,3166,14
BETIM,319,1457,ESCOLA MUNICIPAL MARGARIDA SOARES GUIMARAES,RUA TOCANTINS 335,BRASILEIA,Convencional,-19.9730107,-44.2055516,3463,15
BETIM,319,1465,ESCOLA MUNICIPAL RAUL SARAIVA RIBEIRO,AVENIDA MARECHAL RODON 251,BRASILEIA,Convencional,-19.9719952,-44.2004753,2489,9
BETIM,319,1473,ESCOLA MUNICIPAL SILVIO LOBO,RUA VIRGINIA 64,FILADELFIA,Convencional,-19.9714669,-44.1855024,3963,13
BETIM,319,1481,ESCOLA ESTADUAL TITO LIVIO DE SOUZA,RUA JOAQUIM VENANCIO 195,CHACARA,Convencional,-19.9602212,-44.1862067,3637,12
BETIM,319,1490,ESCOLA ESTADUAL JOAO PAULO I,"RUA PRESIDENTE VARGAS, 373",SANTA INES,Convencional,-19.9629244,-44.2096082,3077,11
BETIM,319,1503,ESCOLA ESTADUAL NOSSA SENHORA DO CARMO,RUA NORTE 525,SALOME,Convencional,-19.9576638,-44.2040325,2463,9
BETIM,319,1511,ESCOLA ESTADUAL GABRIEL PASSOS,"RUA ARGENTINA, 64",PETROVALE,Convencional,-19.9942474,-44.111705,487,2
BETIM,319,1520,CRECHE COMUNITÁRIA LICURGO FELICIANO SIQUEIRA FILHO,"RUA ÉVORA, 65",SÃO JOÃO,Convencional,-19.9746154,-44.1629873,142,1
BETIM,319,1546,ESCOLA MUNICIPAL EDVALDO FALEIRO DE AGUIAR,RUA DIOGENES GOMES - 21,JARDIM NAZARENO,Convencional,-19.9988981,-44.132954,291,1
CONSELHEIRO LAFAIETE,87,1074,CÂMARA MUNICIPAL DE CONSELHEIRO LAFAIETE,RUA ASSIS ANDRADE 540,ROSÁRIO,Convencional,-20.6628552,-43.7884965,1027,3
CONSELHEIRO LAFAIETE,87,1090,OAB - ORDEM DOS ADVOGADOS DO BRASIL - SEDE,PRAÇA BARÃO DE QUELUZ 30,CENTRO,Convencional,-20.6609439,-43.7863349,1080,4
CONSELHEIRO LAFAIETE,87,1120,CENTRO DE EDUCAÇÃO INFANTIL DONA MARIINHA BIAGIONI,"RUA ANGELO MARZANO, 1",CACHOEIRA,Convencional,-20.6572079,-43.798973,678,2
CONSELHEIRO LAFAIETE,87,1139,ESCOLA MUNICIPAL NAPOLEÃO REIS,RUA SÃO JOSÉ 418,SÃO SEBASTIÃO,Convencional,-20.6652272,-43.7988069,2663,11
CONSELHEIRO LAFAIETE,87,1147,ESCOLA ESTADUAL DOMINGOS BEBIANO,AV. PREF. DR. MÁRIO RODRIGUES PEREIRA  248,CENTRO,Convencional,-20.6638903,-43.7886403,3844,11
CONSELHEIRO LAFAIETE,87,1163,ESCOLA ESTADUAL MONSENHOR HORTA,RUA PERNAMBUCO 502,JARDIM AMÉRICA,Convencional,-20.6648037,-43.7798631,5212,15
CONSELHEIRO LAFAIETE,87,1171,ESCOLA ESTADUAL NARCISO DE QUEIRÓZ,RUA BARAO DE SUASSUÍ 231,SANTA EFIGÊNIA,Convencional,-20.65744,-43.7861176,3108,9
CONSELHEIRO LAFAIETE,87,1180,ESCOLA ESTADUAL PACÍFICO VIEIRA,RUA HONORINA BAETA 40,SÃO SEBASTIÃO,Convencional,-20.6609859,-43.7982817,3412,12
CONSELHEIRO LAFAIETE,87,1198,SECRETARIA MUNICIPAL DE EDUCAÇÃO E ESPORTE,PRACA BARAO DE QUELUZ 11,CENTRO,Convencional,-20.6603377,-43.7859174,1388,5
CONSELHEIRO LAFAIETE,87,1201,INSTITUTO NACIONAL DE SEGURIDADE SOCIAL - INSS,AV. PREFEITO TELÉSFORO CÂNDIDO DE REZENDE 72,CENTRO,Convencional,-20.6593026,-43.7938282,1299,8
CONSELHEIRO LAFAIETE,87,1252,SALÃO PAROQUIAL DA MATRIZ DE NOSSA SENHORA DA CONCEIÇÃO,"PRAÇA BARÃO DE QUELUZ, 27",CENTRO,Convencional,-20.6605687,-43.7865474,317,2
